id,shoe_id,device_id,temperature,humidity,gas_level,duration_usage,fan_usage_duration,uv_usage_duration,created_at
305,1,1,44.6,39.5,163.3,0.82,0.35,0.32,2026-06-05 13:01:41.327918
306,1,1,44.7,39.6,165.27,0.82,0.35,0.32,2026-06-05 13:01:46.599923
307,1,1,44.8,39.1,161.1,0.82,0.35,0.32,2026-06-05 13:01:51.862131
308,1,1,45,38.8,158.46,0.83,0.35,0.32,2026-06-05 13:01:57.145781
309,1,1,45.1,38.8,161.32,0.83,0.35,0.33,2026-06-05 13:02:00.871632
310,1,1,45.2,38.6,156.26,0.83,0.35,0.33,2026-06-05 13:02:06.136865
311,1,1,45.3,38.3,165.27,0.83,0.35,0.33,2026-06-05 13:02:11.413432
312,1,1,45.4,38.2,169.89,0.83,0.35,0.33,2026-06-05 13:02:16.678777
313,1,1,45.5,38,162.2,0.83,0.36,0.33,2026-06-05 13:02:21.95056
314,1,1,45.6,37.8,160.22,0.83,0.36,0.33,2026-06-05 13:02:25.698081
315,1,1,45.8,37.8,163.52,0.84,0.36,0.33,2026-06-05 13:02:30.955572
316,1,1,45.9,37.5,154.07,0.84,0.36,0.34,2026-06-05 13:02:36.218885
317,1,1,45.9,37.2,162.2,0.84,0.36,0.34,2026-06-05 13:02:41.49203
318,1,1,46.1,37.2,159.78,0.84,0.36,0.34,2026-06-05 13:02:46.767797
319,1,1,46.2,36.9,160.44,0.84,0.36,0.34,2026-06-05 13:02:52.043963
320,1,1,46.3,36.8,166.81,0.84,0.37,0.34,2026-06-05 13:02:55.754878
321,1,1,46.4,36.6,162.2,0.84,0.37,0.34,2026-06-05 13:03:01.029207
322,1,1,46.5,36.4,154.07,0.85,0.37,0.34,2026-06-05 13:03:06.301032
323,1,1,46.6,36.3,161.98,0.85,0.37,0.34,2026-06-05 13:03:11.570918
324,1,1,46.7,36.3,164.18,0.85,0.37,0.35,2026-06-05 13:03:16.845693
325,1,1,46.8,36.2,163.08,0.85,0.37,0.35,2026-06-05 13:03:22.114235
326,1,1,47,35.8,168.57,0.85,0.37,0.35,2026-06-05 13:03:25.839661
327,1,1,47.1,35.8,162.86,0.85,0.37,0.35,2026-06-05 13:03:31.115529
328,1,1,47.1,35.5,164.4,0.86,0.38,0.35,2026-06-05 13:03:36.384248
329,1,1,40.1,43.2,169.89,0.85,0.37,0.34,2026-06-05 13:05:32.858049
330,1,1,39.7,43.9,162.42,0.85,0.37,0.34,2026-06-05 13:05:38.124105
331,1,1,39.3,44.6,167.25,0.85,0.37,0.34,2026-06-05 13:05:43.394285
332,1,1,39,45.1,170.99,0.85,0.37,0.34,2026-06-05 13:05:47.089312
333,1,1,38.5,45.8,167.69,0.85,0.37,0.34,2026-06-05 13:05:52.355292
334,1,1,38.3,46.3,164.84,0.85,0.37,0.34,2026-06-05 13:05:57.632811
335,1,1,37.9,47,165.71,0.86,0.38,0.34,2026-06-05 13:06:02.925766
336,1,1,37.5,47.6,161.54,0.86,0.38,0.34,2026-06-05 13:06:08.209223
337,1,1,37.3,48,166.15,0.86,0.38,0.34,2026-06-05 13:06:13.497479
338,1,1,37,48.7,162.86,0.86,0.38,0.34,2026-06-05 13:06:17.17484
339,1,1,36.8,49,241.76,0.86,0.38,0.34,2026-06-05 13:06:22.44878
340,1,1,36.4,50,447.69,0.86,0.38,0.34,2026-06-05 13:06:27.715089
341,1,1,36,50.8,313.19,0.86,0.38,0.34,2026-06-05 13:06:32.990224
342,1,1,35.8,51.2,278.9,0.87,0.38,0.34,2026-06-05 13:06:38.282128
343,1,1,35.6,51.9,258.9,0.87,0.39,0.34,2026-06-05 13:06:41.994136
344,1,1,35.4,51.9,240.22,0.87,0.39,0.34,2026-06-05 13:06:47.254655
345,1,1,35.2,52.3,241.76,0.87,0.39,0.34,2026-06-05 13:06:52.52373
346,1,1,35,52.9,218.24,0.87,0.39,0.34,2026-06-05 13:06:57.800604
347,1,1,34.9,53.1,216.48,0.87,0.39,0.34,2026-06-05 13:07:03.080349
348,1,1,34.7,53.5,208.57,0.88,0.39,0.34,2026-06-05 13:07:08.373238
349,1,1,34.6,53.7,207.47,0.88,0.39,0.34,2026-06-05 13:07:12.070339
350,1,1,34.5,54.1,205.05,0.88,0.4,0.34,2026-06-05 13:07:17.343571
351,1,1,34.3,54.6,196.48,0.88,0.4,0.34,2026-06-05 13:07:22.618693
352,1,1,34.2,55,197.58,0.88,0.4,0.34,2026-06-05 13:07:27.888074
353,1,1,34,55.5,198.24,0.88,0.4,0.34,2026-06-05 13:07:33.173888
354,1,1,33.9,55.7,190.11,0.88,0.4,0.34,2026-06-05 13:07:38.436971
355,1,1,33.7,56,188.79,0.89,0.4,0.34,2026-06-05 13:07:42.162016
356,1,1,33.6,56.4,192.53,0.89,0.4,0.34,2026-06-05 13:07:47.427268
357,1,1,33.5,56.8,188.57,0.89,0.4,0.34,2026-06-05 13:07:52.703751
358,1,1,33.3,57,184.18,0.89,0.41,0.34,2026-06-05 13:07:57.976464
359,1,1,33.2,57.3,179.12,0.89,0.41,0.34,2026-06-05 13:08:03.250326
360,1,1,33.1,57.8,173.85,0.89,0.41,0.34,2026-06-05 13:08:07.819508
361,1,1,32.9,58.1,181.32,0.89,0.41,0.34,2026-06-05 13:08:12.255477
362,1,1,32.8,58.4,187.47,0.9,0.41,0.34,2026-06-05 13:08:17.555505
363,1,1,32.7,58.2,180.88,0.9,0.41,0.34,2026-06-05 13:08:22.988246
364,1,1,32.7,58.4,191.87,0.9,0.41,0.34,2026-06-05 13:08:28.20195
365,1,1,32.6,58.8,186.15,0.9,0.42,0.34,2026-06-05 13:08:33.346551
366,1,1,32.5,59,187.91,0.9,0.42,0.34,2026-06-05 13:08:37.154399
367,1,1,32.5,59.1,186.37,0.9,0.42,0.34,2026-06-05 13:08:42.335823
368,1,1,32.4,59.4,185.05,0.9,0.42,0.34,2026-06-05 13:08:48.812425
369,1,1,32.3,59.5,189.45,0.91,0.42,0.34,2026-06-05 13:08:53.08243
370,1,1,32.3,59.7,190.55,0.91,0.42,0.34,2026-06-05 13:08:59.13535
371,1,1,32.2,59.8,186.37,0.91,0.42,0.34,2026-06-05 13:09:03.412336
372,1,1,32.2,60,184.84,0.91,0.42,0.34,2026-06-05 13:09:07.145448
373,1,1,32.1,60.4,185.27,0.91,0.43,0.34,2026-06-05 13:09:12.412982
374,1,1,32.1,60.8,184.62,0.91,0.43,0.34,2026-06-05 13:09:17.685001
375,1,1,32,61.1,183.96,0.92,0.43,0.34,2026-06-05 13:09:22.959
376,1,1,32,61.2,188.35,0.92,0.43,0.34,2026-06-05 13:09:28.227417
377,1,1,31.9,61.2,178.46,0.92,0.43,0.34,2026-06-05 13:09:33.50606
378,1,1,31.9,61.4,176.04,0.92,0.43,0.34,2026-06-05 13:09:37.225454
379,1,1,31.8,61.4,185.93,0.92,0.43,0.34,2026-06-05 13:09:42.496476
380,1,1,31.8,61.5,179.56,0.92,0.44,0.34,2026-06-05 13:09:47.77237
381,1,1,31.8,61.5,187.69,0.92,0.44,0.34,2026-06-05 13:09:53.041932
382,1,1,31.8,61.5,182.2,0.93,0.44,0.34,2026-06-05 13:09:58.317382
383,1,1,31.7,61.7,182.2,0.93,0.44,0.34,2026-06-05 13:10:02.028076
384,1,1,31.6,61.8,179.56,0.93,0.44,0.34,2026-06-05 13:10:07.299096
385,1,1,31.6,62,180.22,0.93,0.44,0.34,2026-06-05 13:10:12.570064
386,1,1,31.5,62.1,180.88,0.93,0.44,0.34,2026-06-05 13:10:17.847188
387,1,1,31.5,62.2,181.98,0.93,0.45,0.34,2026-06-05 13:10:23.106842
388,1,1,31.5,62.3,180.88,0.93,0.45,0.34,2026-06-05 13:10:28.383559
389,1,1,30.3,66.7,168.13,0.94,0.45,0.34,2026-06-05 13:11:18.724894
390,1,1,30.1,67,173.63,0.94,0.45,0.34,2026-06-05 13:11:23.999152
391,1,1,30,66.7,168.79,0.94,0.45,0.34,2026-06-05 13:11:27.667505
392,1,1,29.8,67,175.16,0.94,0.45,0.34,2026-06-05 13:11:32.939304
393,1,1,29.7,67.3,170.11,0.94,0.45,0.34,2026-06-05 13:11:38.210316
394,1,1,29.6,67.5,177.8,0.94,0.45,0.34,2026-06-05 13:11:43.485061
395,1,1,29.5,67.9,172.97,0.94,0.45,0.34,2026-06-05 13:11:48.758137
396,1,1,29.4,68.1,176.26,0.95,0.46,0.34,2026-06-05 13:11:54.048138
397,1,1,29.3,68.5,170.55,0.95,0.46,0.34,2026-06-05 13:11:57.800154
398,1,1,29.2,68.7,167.91,0.95,0.46,0.34,2026-06-05 13:12:03.062669
399,1,1,29.2,68.8,170.77,0.95,0.46,0.34,2026-06-05 13:12:08.343126
400,1,1,29.1,69.1,176.04,0.95,0.46,0.34,2026-06-05 13:12:13.616139
401,1,1,29.1,69.8,171.65,0.95,0.46,0.34,2026-06-05 13:12:18.90035
402,1,1,29,69.9,175.82,0.95,0.46,0.34,2026-06-05 13:12:24.166776
403,1,1,29,70,173.19,0.96,0.46,0.34,2026-06-05 13:12:27.890056
404,1,1,29,70.1,176.04,0.96,0.47,0.34,2026-06-05 13:12:33.156745
405,1,1,29,70,172.31,0.96,0.47,0.34,2026-06-05 13:12:38.422394
406,1,1,28.9,70.2,174.29,0.96,0.47,0.34,2026-06-05 13:12:43.722061
407,1,1,28.9,70.1,172.53,0.96,0.47,0.34,2026-06-05 13:12:48.971955
408,1,1,28.9,70.1,178.68,0.96,0.47,0.34,2026-06-05 13:12:52.695592
409,1,1,28.9,70.1,173.85,0.97,0.47,0.34,2026-06-05 13:12:57.972786
410,1,1,28.9,70.2,169.45,0.97,0.47,0.34,2026-06-05 13:13:03.233284
411,1,1,28.9,70.2,173.85,0.97,0.48,0.34,2026-06-05 13:13:08.504665
412,1,1,28.9,70.3,176.92,0.97,0.48,0.34,2026-06-05 13:13:13.775549
413,1,1,28.9,70.2,173.41,0.97,0.48,0.34,2026-06-05 13:13:19.048953
414,1,1,28.9,70.2,166.37,0.97,0.48,0.34,2026-06-05 13:13:22.776638
415,1,1,28.9,70.1,174.51,0.97,0.48,0.34,2026-06-05 13:13:28.043171
416,1,1,28.9,70,167.69,0.98,0.48,0.34,2026-06-05 13:13:33.314897
417,1,1,28.9,70.1,171.21,0.98,0.48,0.34,2026-06-05 13:13:38.586662
418,1,1,28.9,70.2,165.93,0.98,0.48,0.34,2026-06-05 13:13:43.856509
419,1,1,28.9,69.9,169.23,0.98,0.49,0.34,2026-06-05 13:13:49.142126
420,1,1,28.9,69.8,172.09,0.98,0.49,0.34,2026-06-05 13:13:52.843786
421,1,1,28.9,69.7,382.86,0.98,0.49,0.34,2026-06-05 13:13:58.110743
422,1,1,28.8,69.7,503.96,0.98,0.49,0.34,2026-06-05 13:14:03.386665
423,1,1,28.8,70,389.89,0.99,0.49,0.34,2026-06-05 13:14:08.659523
424,1,1,28.8,69.8,335.6,0.99,0.49,0.34,2026-06-05 13:14:13.93282
425,1,1,28.9,69.8,301.54,0.99,0.49,0.34,2026-06-05 13:14:17.679439
426,1,1,28.8,69.7,269.89,0.99,0.5,0.34,2026-06-05 13:14:22.946545
427,1,1,28.8,69.7,251.87,0.99,0.5,0.34,2026-06-05 13:14:28.221655
428,1,1,28.8,69.6,233.63,0.99,0.5,0.34,2026-06-05 13:14:33.502727
429,1,1,28.9,69.6,227.69,0.99,0.5,0.34,2026-06-05 13:14:38.762617
430,1,1,28.9,69.6,223.08,1,0.5,0.34,2026-06-05 13:14:44.033954
431,1,1,28.9,69.6,212.31,1,0.5,0.34,2026-06-05 13:14:47.753925
432,1,1,29,69.5,206.81,1,0.5,0.34,2026-06-05 13:14:53.031144
433,1,1,28.9,69.6,202.64,1,0.51,0.34,2026-06-05 13:14:58.305035
434,1,1,29,69.4,200,1,0.51,0.34,2026-06-05 13:15:03.583337
435,1,1,29,69.2,199.78,1,0.51,0.34,2026-06-05 13:15:08.849996
436,1,1,29,69.2,192.09,1,0.51,0.34,2026-06-05 13:15:14.134195
437,1,1,29,69.1,188.35,01.01,0.51,0.34,2026-06-05 13:15:17.837999
438,1,1,29,69,191.43,01.01,0.51,0.34,2026-06-05 13:15:23.111226
439,1,1,29.1,69,195.16,01.01,0.51,0.34,2026-06-05 13:15:28.385971
440,1,1,29.1,68.9,187.25,01.01,0.52,0.34,2026-06-05 13:15:33.660494
441,1,1,29.1,68.8,190.55,01.01,0.52,0.34,2026-06-05 13:15:38.933922
442,1,1,29.1,68.8,183.96,01.01,0.52,0.34,2026-06-05 13:15:42.646989
443,1,1,29.1,68.7,180.88,01.01,0.52,0.34,2026-06-05 13:15:47.93227
444,1,1,29.1,68.7,181.32,01.01,0.52,0.34,2026-06-05 13:15:53.203803
445,1,1,29.1,68.6,186.59,01.02,0.52,0.34,2026-06-05 13:15:58.484304
446,1,1,29.1,68.6,187.03,01.02,0.52,0.34,2026-06-05 13:16:03.754562
447,1,1,29.1,68.6,187.91,01.02,0.53,0.34,2026-06-05 13:16:09.03056
448,1,1,29.1,68.6,180.88,01.02,0.53,0.34,2026-06-05 13:16:12.749051
449,1,1,29.1,68.7,185.71,01.02,0.53,0.34,2026-06-05 13:16:18.019613
450,1,1,29.1,68.7,186.15,01.02,0.53,0.34,2026-06-05 13:16:23.290707
451,1,1,29.2,68.7,187.25,01.02,0.53,0.34,2026-06-05 13:16:28.565841
452,1,1,29.1,68.7,180.88,01.02,0.53,0.34,2026-06-05 13:16:33.866155
453,1,1,29.1,68.7,181.54,01.02,0.54,0.34,2026-06-05 13:16:39.117706
454,1,1,29.1,68.7,183.08,01.03,0.54,0.34,2026-06-05 13:16:42.81798
455,1,1,29.2,68.8,180.22,01.03,0.54,0.34,2026-06-05 13:16:48.09544
456,1,1,29.1,68.8,187.91,01.03,0.54,0.34,2026-06-05 13:16:53.370021
457,1,1,29.1,68.7,179.78,01.03,0.54,0.34,2026-06-05 13:16:58.65411
458,1,1,29.2,68.6,178.68,01.03,0.54,0.34,2026-06-05 13:17:03.931529
459,1,1,29.1,68.6,178.02,01.03,0.54,0.34,2026-06-05 13:17:08.478562
460,1,1,29.1,68.5,178.9,01.03,0.55,0.34,2026-06-05 13:17:12.900985
461,1,1,29.1,68.5,178.46,01.03,0.55,0.34,2026-06-05 13:17:18.174366
462,1,1,29.1,68.5,178.9,01.04,0.55,0.34,2026-06-05 13:17:23.456906
463,1,1,29.1,68.6,176.04,01.04,0.55,0.34,2026-06-05 13:17:28.725512
464,1,1,29.2,68.5,172.53,01.04,0.55,0.34,2026-06-05 13:17:34.010085
465,1,1,29.1,68.6,178.02,01.04,0.55,0.34,2026-06-05 13:17:37.719542
466,1,1,29.1,68.6,179.12,01.04,0.55,0.34,2026-06-05 13:17:42.996288
467,1,1,29.1,68.6,175.16,01.04,0.56,0.34,2026-06-05 13:17:48.285235
468,1,1,29.1,68.6,181.32,01.04,0.56,0.34,2026-06-05 13:17:53.546552
469,1,1,29.1,68.6,175.38,01.04,0.56,0.34,2026-06-05 13:17:58.810615
470,1,1,29.1,68.6,177.36,01.04,0.56,0.34,2026-06-05 13:18:04.098733
471,1,1,29.1,68.6,176.04,01.05,0.56,0.34,2026-06-05 13:18:07.789645
472,1,1,29.1,68.7,172.75,01.05,0.56,0.34,2026-06-05 13:18:13.0657
473,1,1,29.1,68.7,171.43,01.05,0.56,0.34,2026-06-05 13:18:18.335558
474,1,1,29.1,68.6,170.99,01.05,0.57,0.34,2026-06-05 13:18:23.60191
475,1,1,29.1,68.7,173.85,01.05,0.57,0.34,2026-06-05 13:18:28.881939
476,1,1,29.1,68.8,180.88,01.05,0.57,0.34,2026-06-05 13:18:34.148512
477,1,1,29.1,68.8,173.85,01.05,0.57,0.34,2026-06-05 13:18:37.879716
478,1,1,29.1,68.9,172.09,01.05,0.57,0.34,2026-06-05 13:18:43.151939
479,1,1,29.1,68.8,174.29,01.06,0.57,0.34,2026-06-05 13:18:48.419058
